url,type,title,author,description
https://medium.com/@AmandaRosenberg/has-recommended,Web Page,Amanda Rosenberg – Recommends,,Stories recommended by Amanda Rosenberg on Medium. Writer. http://amandarosenberg.org
https://medium.com/@AmandaRosenberg/highlights,Web Page,Amanda Rosenberg – Highlights,,Stories highlighted by Amanda Rosenberg on Medium. Writer. http://amandarosenberg.org
https://medium.com/slackjaw/emails-from-a-ceo-who-has-some-edgy-ideas-for-the-holiday-ad-campaign-27ab99f89e9b,Web Page,Emails From A CEO Who Has Some Edgy Ideas For The Holiday Ad Campaign – Slackjaw,Amanda Rosenberg,"Date: November 18th, 2016 at 2:01:32 AM PST
From: Dan Reed <dan@jizoo.org>
To: everyone@jizoo.com
Subject: Holiday Photography I don’t know/care what the plans were for this year’s holiday campaign…"
https://medium.com/@AmandaRosenberg/responses,Web Page,Amanda Rosenberg – Responses,,Responses published by Amanda Rosenberg on Medium. Writer. http://amandarosenberg.org
https://medium.com/@AmandaRosenberg/church-pet-sematary-erotic-fan-fiction-d5d97a449c39,Web Page,Church — Pet Sematary Erotic Fan Fiction,Amanda Rosenberg,"Miles away, Louis Creed paced around his kitchen. He was glad Rachel and the kids were away for the weekend.
“It’ll never work,” he muttered and poured a glass of water. Church stumbled into the…"
https://medium.com/@jencoates/followers,Web Page,People following Jennifer Coates,,857 people follow Jennifer Coates on Medium.
https://medium.com/@jencoates/latest,Web Page,Jennifer Coates – Latest,,Latest stories published by Jennifer Coates on Medium. Sheep in sheep’s clothing.
https://medium.com/@jencoates/has-recommended,Web Page,Jennifer Coates – Recommends,,Stories recommended by Jennifer Coates on Medium. Sheep in sheep’s clothing.
https://medium.com/@dearoldantoine/im-not-sure-i-understand-your-position-here-8f534e7aec5c,Web Page,I’m not sure I understand your position here.,Anthony Blanche,"I’m not sure I understand your position here. I agree with you that identity politics aren’t inherently progressive, that cis-white-male-bashing isn’t productive and that it’s necessary for…"
https://medium.com/@jencoates/burning-fossil-fuels-gets-us-where-we-need-to-go-30ba432e3d8b,Web Page,Burning fossil fuels gets us where we need to go.,Jennifer Coates,"It doesn’t mean they’re not super harmful in other ways, or creating a worse place for future generations, or invisibly hurting communities we don’t have to think about. It’s our responsibility to…"
https://medium.com/@jencoates/responses,Web Page,Jennifer Coates – Responses,,Responses published by Jennifer Coates on Medium. Sheep in sheep’s clothing.
https://medium.com/@tinaouellette/hi-cis-girl-here-lol-927a8943fa7a,Web Page,"Hi, cis girl here… lol..",Tina Ouellette,"Hi, cis girl here… lol.. Thank you for sharing this story. It really made me think and reflect on perspectives I had never considered about cis female privilege and also more on the perspective of…"
https://medium.com/@jencoates/if-someone-who-looks-like-a-man-says-catcalling-is-a-compliment-whats-the-big-deal-58f7b1b529f2,Web Page,"If someone who looks like a man says “catcalling is a compliment, what’s the big deal?”",Jennifer Coates,"If someone who looks like a man says “catcalling is a compliment, what’s the big deal?” then yeah, drive that argument into the fucking ground. Doesn’t matter if they’re secretly trans. They’re wrong…"
https://medium.com/@jencoates/hi-tina-im-happy-my-story-lent-you-some-perspective-939356e4391e,Web Page,Hi Tina! I’m happy my story lent you some perspective!,Jennifer Coates,"It’s true of some transfolk for sure, but many (most?) trans people aren’t making hormonal and social changes so they’ll be accepted, they’re doing it because it’s more congruent with their identity…"
https://medium.com/@zip/egg-mode-82febcf9673e,Web Page,Egg Mode,Zoe Cat,This seems so simplistic as to almost be trite yet there’s so much to unpack that I can barely contemplate the full scale and horror of it all. Trans women appear in the media as a plot device. We’re…
https://medium.com/@borggladys/sorry-this-sucks-for-you-but-im-not-going-to-feel-bad-about-making-fun-of-men-and-talking-about-e26ceb38aef9,Web Page,"Sorry, this sucks for you but I’m not going to feel bad about making fun of men and talking about…",borggladys,"Sorry, this sucks for you but I’m not going to feel bad about making fun of men and talking about how stupid and ugly they are because I’m allowed to be pissed. We are allowed to have conflicting…"
https://medium.com/tag/gender,Web Page,Gender – Medium,,"Read writing about Gender. Every day, thousands of voices read, write, and share important stories on Medium about Gender."
https://medium.com/athena-talks/tagged/feminism,Web Page,Feminism – Athena Talks – Medium,,"Read writing about Feminism in Athena Talks. A hub of conversation to help young women mature, budding professionals become leaders and leaders become advocates for equality."
https://medium.com/athena-talks,Web Page,Athena Talks – Medium,,"A hub of conversation to help young women mature, budding professionals become leaders and leaders become advocates for equality."
https://medium.com/tag/female-leadership/latest,Web Page,Female Leadership – Latest posts in Medium,,"Read the latest writing about Female Leadership. Every day, thousands of voices read, write, and share important stories on Medium about Female Leadership."
https://medium.com/athena-talks/tagged/women-in-tech,Web Page,Women In Tech – Athena Talks – Medium,,"Read writing about Women In Tech in Athena Talks. A hub of conversation to help young women mature, budding professionals become leaders and leaders become advocates for equality."
https://medium.com/athena-talks/tagged/equality,Web Page,Equality – Athena Talks – Medium,,"Read writing about Equality in Athena Talks. A hub of conversation to help young women mature, budding professionals become leaders and leaders become advocates for equality."
https://medium.com/athena-talks/search,Web Page,Search – Athena Talks – Medium,,"Search writing on Athena Talks A hub of conversation to help young women mature, budding professionals become leaders and leaders become advocates for equality."
https://medium.com/tag/must-reads/latest,Web Page,Must Reads – Latest posts in Medium,,"Read the latest writing about Must Reads. Every day, thousands of voices read, write, and share important stories on Medium about Must Reads."
https://medium.com/tag/letters/latest,Web Page,Letters – Latest posts in Medium,,"Read the latest writing about Letters. Every day, thousands of voices read, write, and share important stories on Medium about Letters."
https://medium.com/tag/harassment,Web Page,Harassment – Medium,,"Read writing about Harassment. Every day, thousands of voices read, write, and share important stories on Medium about Harassment."
https://medium.com/tag/poetry,Web Page,Poetry – Medium,,"Read writing about Poetry. Every day, thousands of voices read, write, and share important stories on Medium about Poetry."
https://medium.com/tag/race,Web Page,Race – Medium,,"Read writing about Race. Every day, thousands of voices read, write, and share important stories on Medium about Race."
https://medium.com/@taliajane,Web Page,talia jane – Medium,,"Read writing from talia jane on Medium. comedy • writing • obligatory third thing. Every day, talia jane and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@shitHRCcantsay,Web Page,Hillary Clinton [parody] – Medium,,"Read writing from Hillary Clinton [parody] on Medium. 45th President of the United States, patriarchy smasher, bad motherfucker. Every day, Hillary Clinton [parody] and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@shitHRCcantsay/let-me-remind-you-fuckers-who-i-am-e6e8b297fe47,Web Page,Let Me Remind You Fuckers Who I Am,Hillary Clinton [parody],"I’m Hillary goddamn Clinton. I’m a political prodigy, have been since I was 16. I have an insane network of powerful friends. I’m willing to spend the next eight years catching shit on all sides, all…"
https://medium.com/@taliajane/an-open-letter-to-my-ceo-fb73df021e7a,Web Page,An Open Letter To My CEO,talia jane,"When I was a kid, back in the 90s when Spice Girls and owning a pager were #goals, I dreamed of having a car and a credit card and my own apartment. I told my 8-year old self, This is what it means…"
https://medium.com/@susan.speer,Web Page,susan.speer – Medium,,"Read writing from susan.speer on Medium. Marketing & comms strategist, freelance writer. My clients pay me to do stuff. You get the loose change. Every day, susan.speer and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@thatdavidhopkins,Web Page,David Hopkins – Medium,,"Read writing from David Hopkins on Medium. I write a little bit of everything and a whole lot of some things—short stories, comic books, magazine features, and (hopefully) a novel or two."
https://medium.com/@thatdavidhopkins/how-a-tv-sitcom-triggered-the-downfall-of-western-civilization-336e8ccf7dd0,Web Page,How a TV Sitcom Triggered the Downfall of Western Civilization,David Hopkins,"I want to discuss a popular TV show my wife and I have been binge-watching on Netflix. It’s the story of a family man, a man of science, a genius who fell in with the wrong crowd. He slowly descends…"
https://medium.com/@susan.speer/stop-making-everything-perfect-for-your-kid-bfba8ccc70a7,Web Page,Stop Making Everything Perfect For Your Kid,susan.speer,"There was a kid running at the neighborhood pool the other day. The pool attendant asked him to walk — as pool attendants have done since pools existed. The boy’s dad — a big-chested, serious kind of…"
https://medium.com/@SeanBlanda,Web Page,Sean Blanda – Medium,,"Read writing from Sean Blanda on Medium. Now: looking for the next big thing. Before: ran @99u / Co-founder of @TechnicallyM. Every day, Sean Blanda and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@lizmorganonline/following,Web Page,People followed by Liz Morgan,,Liz Morgan follows 83 people on Medium.
https://medium.com/@lizmorganonline/latest,Web Page,Liz Morgan – Latest,,"Latest stories published by Liz Morgan on Medium. Actor, Writer, Activist, Teaching Artist www.LizMorganOnline.com"
https://medium.com/@SeanBlanda/the-other-side-is-not-dumb-2670c1294063,Web Page,The “Other Side” Is Not Dumb.,Sean Blanda,There’s a fun game I like to play in a group of trusted friends called “Controversial Opinion.” The rules are simple: Don’t talk about what was shared during Controversial Opinion afterward and you…
https://medium.com/@lizmorganonline/followers,Web Page,People following Liz Morgan,,414 people follow Liz Morgan on Medium.
https://medium.com/@lizmorganonline/highlights,Web Page,Liz Morgan – Highlights,,"Stories highlighted by Liz Morgan on Medium. Actor, Writer, Activist, Teaching Artist www.LizMorganOnline.com"
https://medium.com/@lizmorganonline/has-recommended,Web Page,Liz Morgan – Recommends,,"Stories recommended by Liz Morgan on Medium. Actor, Writer, Activist, Teaching Artist www.LizMorganOnline.com"
https://medium.com/@thefatshadow/followers,Web Page,People following Your Fat Friend,,7370 people follow Your Fat Friend on Medium.
https://medium.com/@thefatshadow/latest,Web Page,Your Fat Friend – Latest,,Latest stories published by Your Fat Friend on Medium. Politicized fatty. yrfatfriend@gmail.com http://www.twitter.com/yrfatfriend http://www.facebook.com/yrfatfriend http://www.patreon.com/yrfatfriend
https://medium.com/@thefatshadow/highlights,Web Page,Your Fat Friend – Highlights,,Stories highlighted by Your Fat Friend on Medium. Politicized fatty. yrfatfriend@gmail.com http://www.twitter.com/yrfatfriend http://www.facebook.com/yrfatfriend http://www.patreon.com/yrfatfriend
https://medium.com/@thefatshadow/following,Web Page,People followed by Your Fat Friend,,Your Fat Friend follows 73 people on Medium.
https://medium.com/@thefatshadow/has-recommended,Web Page,Your Fat Friend – Recommends,,Stories recommended by Your Fat Friend on Medium. Politicized fatty. yrfatfriend@gmail.com http://www.twitter.com/yrfatfriend http://www.facebook.com/yrfatfriend http://www.patreon.com/yrfatfriend
https://medium.com/athena-talks/nocturnal-animals-the-metaphor-of-fat-women-333318c37577,Web Page,Nocturnal Animals & the metaphor of fat women. – Athena Talks,Your Fat Friend,"I saw your latest film, Nocturnal Animals, this week. I love thrillers, especially stylized noirs. In the midst of holiday buildup, I found myself looking forward to disappearing into another world…"
https://medium.com/@thefatshadow/being-better-to-your-fat-friend-this-thanksgiving-73c196c2c67c,Web Page,Being better to your fat friend this thanksgiving.,Your Fat Friend,Pass the sweet potatoes. Hold the judgment.
https://medium.com/@thefatshadow/responses,Web Page,Your Fat Friend – Responses,,Responses published by Your Fat Friend on Medium. Politicized fatty. yrfatfriend@gmail.com http://www.twitter.com/yrfatfriend http://www.facebook.com/yrfatfriend http://www.patreon.com/yrfatfriend
https://medium.com/athena-talks/supporting-fat-women-in-the-time-of-trump-c44dcf808a63,Web Page,Supporting fat women in the time of Trump – Athena Talks,Your Fat Friend,"We watch coverage of the presidential race and see impossibly thin women called “not my first choice” and “Miss Piggy.” It is outrageous, yes, and it is visceral. A wave of shame washes over us. The…"
https://medium.com/@chazhutton/so-what-exactly-do-you-do-part-four-31d7ca6c8b37,Web Page,"So, what exactly do you do? Part Four.",Chaz Hutton ⚔,"(this is part four of an unnecessarily long-winded explanation of what I do, you can find the beginning here) Here’s what happens when you get a lot of Instagram followers: All your friends suddenly…"
https://medium.com/tag/instachaaz/latest,Web Page,Instachaaz – Latest posts in Medium,,"Read the latest writing about Instachaaz. Every day, thousands of voices read, write, and share important stories on Medium about Instachaaz."
https://medium.com/@chazhutton/so-what-exactly-do-you-do-part-1-925127f73605,Web Page,"So, what exactly do you do? Part One.",Chaz Hutton ⚔,"The reason it’s a tricky one is because I’m not entirely sure what I do. There’s some vague middle ground in between illustrator, cartoonist, comic and writer, where I’m a little bit of all of them…"
https://medium.com/@chazhutton/eight-graphs-to-prove-it-s-not-just-you-f6496569816f,Web Page,Eight graphs to prove it’s not just you…,Chaz Hutton ⚔,Like your changing priorities… “Eight graphs to prove it’s not just you…” is published by Chaz Hutton ⚔
https://medium.com/@chazhutton/so-what-exactly-do-you-do-part-two-8cc877f4497a,Web Page,"So, what exactly do you do? Part Two.",Chaz Hutton ⚔,(This is Part Two of an unnecessarily long-winded explanation of how I ended up drawing stupid things on post-it notes for a living. You can find part 1 here) I made a promise to myself before moving…
https://medium.com/@ByteLaunch/cup-of-coffee-check-badae8a56742,Web Page,Cup of coffee — check.,ByteLaunch,"Cup of coffee — check. Morning dose of industry news (*yawn) — check. Super accurate, hilarious charts that describe each and every one of our staff members — check."
https://medium.com/@ByteLaunch,Web Page,ByteLaunch – Medium,,"Read writing from ByteLaunch on Medium. ByteLaunch is an award-winning digital agency located in Irvine, CA. We’re nerds when it comes to marketing, design, web, mobile & tech. - bytelaunch.com."
https://medium.com/@chazhutton/drawing-the-map-of-every-city-f4b4ea7fa58f,Web Page,Drawing the ‘Map of Every City’.,Chaz Hutton ⚔,Last weekend I drew a map on a post-it note. Then I posted it on Twitter. 48 hours later it had 3000 re-tweets. Here’s (I think) why that happened… The map isn’t a map of a city in the literal sense…
https://medium.com/@chazhutton/the-best-name-in-comedy-1ea20d8f8794,Web Page,The Best Name in Comedy.,Chaz Hutton ⚔,"This is something I get asked a lot. So I thought I’d try and answer it, because to be honest, the answer isn’t at all clear and as I write this sentence, I’m not entirely sure of it either. For…"
https://medium.com/@jimlamb_18748,Web Page,j.s.lamb – Medium,,"Read writing from j.s.lamb on Medium. Retired journalist. Freelance writer. Author of “Orange Socks & Other Colorful Tales,” short stories about how I survived Vietnam and kept my sense of humor."
https://medium.com/@jimlamb_18748/when-dopple-bugs-go-bad-at-christmas-6d4ff569827c,Web Page,When Dopple-Bugs Go Bad at Christmas,j.s.lamb,"Boshel-Bops
& Tiddlel-Tops
Are sold in different sizes:
Some quite large.
(Big as a Barge!)
Others?
Very tiny. Fiddle-Dees
(Now offered free)
Get packed with odd sur-prises.
Most are dull.
(Like dead…"
https://medium.com/@carriesnotscary,Web Page,Carrie Wittmer – Medium,,"Read writing from Carrie Wittmer on Medium. comedy writer, jedi, life iz hard. Every day, Carrie Wittmer and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@carriesnotscary/8-flannels-that-show-him-your-upper-body-is-just-as-warm-as-your-vagina-bac9a8490a68,Web Page,8 Flannels That Show Him Your Upper Body is Just As Warm As Your Vagina,Carrie Wittmer,"The warmth these flannels will give your upper body is equal to the warmth your vagina gives his penis, which is so warm, or so we’ve heard! Like from porn and dirty talk. 6. If you wear this fucking…"
https://medium.com/tag/comedy/latest,Web Page,Comedy – Latest posts in Medium,,"Read the latest writing about Comedy. Every day, thousands of voices read, write, and share important stories on Medium about Comedy."
https://medium.com/marketing-and-entrepreneurship,Web Page,Marketing and Entrepreneurship – Medium,,"Tips & News on Social Media Marketing, Online Advertising, Search Engine Optimization, Content Marketing, Growth Hacking, Branding, Start-Ups and more."
https://medium.com/tag/work/latest,Web Page,Work – Latest posts in Medium,,"Read the latest writing about Work. Every day, thousands of voices read, write, and share important stories on Medium about Work."
https://medium.com/marketing-and-entrepreneurship/avoid-these-7-things-to-be-successful-17a81fabb1d8,Web Page,Avoid These 7 Things To Be Successful – Marketing and Entrepreneurship,Larry Kim,"There’s no one secret to success, but it doesn’t happen by accident, either. Successful people work hard at themselves and their business. Importantly, they learn to stop hindering their efforts by…"
https://medium.com/the-coffeelicious/what-happens-after-you-design-the-life-of-your-own-making-what-then-205970b5c62d,Web Page,What happens after you design the life of your own making? What then? – The Coffeelicious,Felicia C. Sullivan,"Boomers will be our ruin, was our constant refrain in the late 90s. This was a time when we actively practiced our apathy, regarded the internet with a mixture of interest and suspicion, and carried…"
https://medium.com/@Antonio_Pedro,Web Page,Antônio Pedro – Medium,,"Read writing from Antônio Pedro on Medium. Redator, atleta amador e dublê de Claude Troisgros. Every day, Antônio Pedro and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@taramann/shaping-your-job-search-9359ae7a71da,Web Page,Shaping Your Job Search,Tara Mann,"Note: I was interviewing for product design roles at tech companies in New York City and remotely, these ideas may not apply to fields outside of tech and are highly variable based on a zillion…"
https://medium.com/@felsull,Web Page,Felicia C. Sullivan – Medium,,"Read writing from Felicia C. Sullivan on Medium. Author. Brand Builder. Marketing Exec. Cat Lover. http://www.phoebeandkate.co (DON’T SPAM ME). Every day, Felicia C. Sullivan and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@jeffgoins/a-strange-tactic-to-grow-your-audience-fb77ba535974,Web Page,A Strange Tactic to Grow Your Audience,Jeff Goins,"When I rebooted with blogging, I learned an unexpected lesson. I wanted to narrow my topic and gain a larger audience but never expected to learn something so crucial and necessary, something that…"
https://medium.com/@taramann,Web Page,Tara Mann – Medium,,"Read writing from Tara Mann on Medium. Product designer. Previously at Twitter, Science Inc. Computers, coffee, cars. Every day, Tara Mann and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@jeffgoins,Web Page,Jeff Goins – Medium,,"Read writing from Jeff Goins on Medium. Writer. Speaker. Entrepreneur. Dad to Aiden & husband to Ashley. Author of four books, including The Art of Work. http://goinswriter.com."
https://medium.com/@carusoapps/its-been-3-weeks-since-i-55514b9b3d51,Web Page,It’s Been 3 Weeks Since I…,Craig “App Man” Caruso,"3 weeks ago was the last time I badged out of the day job. I was laid off from the only thing I knew for 12 years. The first week was tough, missing colleagues, missing the jokes at lunch, and more…"
https://medium.com/@lanaberry,Web Page,Lana Berry – Medium,,Read writing from Lana Berry on Medium. i like food more than sports and i like sports more than people. fueled by baseball rage and peanut butter. contact: lana@lanaberry.com IG: lanaberry.
https://medium.com/@carusoapps,Web Page,Craig “App Man” Caruso – Medium,,"Read writing from Craig “App Man” Caruso on Medium. Your Mobile App and Web Specialists. Every day, Craig “App Man” Caruso and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@SunnySolo_,Web Page,SunnySolo – Medium,,Read writing from SunnySolo on Medium. Bard - My hobby! Interest: writing songs and singing under acoustic guitar. ___ https://www.facebook.com/pyotrj http://www.stihi.ru/avtor/sunnysolo.
https://medium.com/@PlayersTribune_47079,Web Page,The Players' Tribune – Medium,,"Read writing from The Players' Tribune on Medium. The Voice of the Game | Snapchat: PlayersTribune. Every day, The Players' Tribune and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@PFTCommenter,Web Page,PFT Commenter – Medium,,Read writing from PFT Commenter on Medium. PFWA member. Delivering barrelfire NFL strongtakes at Kissing Suzy Kolber and SB Nation. Theirs the door if you cant handle it. Email = PFTCommenter@gmail.com.
https://medium.com/@JR_Steph23,Web Page,Jerry Stephens III – Medium,,Read writing from Jerry Stephens III on Medium. Site Expert @SwarmnSting & @MLSMultiplex for @FanSided. Work featured on Bleacher Report & FOX Sports. http://mlsmultiplex.com/author/jstephens/.
https://medium.com/@AhaqirIshaq,Web Page,Ahaqir Ishaq – Medium,,"Read writing from Ahaqir Ishaq on Medium. Journalist/ Intern at http://NYRush.com. Every day, Ahaqir Ishaq and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@trillballins,Web Page,Trill Ballins – Medium,,"Read writing from Trill Ballins on Medium. God Forgive Me. Every day, Trill Ballins and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@em_witt_17,Web Page,Emily Witt – Medium,,"Read writing from Emily Witt on Medium. Baseball person | Cincinnati enthusiast | UC. Every day, Emily Witt and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@mcuban,Web Page,Mark Cuban – Medium,,"Read writing from Mark Cuban on Medium. Entrepreneur. Every day, Mark Cuban and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@TheCauldron,Web Page,The Cauldron – Medium,,"Read writing from The Cauldron on Medium. http://on.si.com/1ldQpUN. Every day, The Cauldron and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@JulieDiCaro,Web Page,Julie DiCaro – Medium,,"Read writing from Julie DiCaro on Medium. Update anchor for 670 The Score in Chicago. Freelance Sports Writer. Hoosier. Recovering lawyer. Lover of life, hater of red peppers. Well-known tart."
https://medium.com/@clairemcnear,Web Page,Claire McNear – Medium,,"Read writing from Claire McNear on Medium. Staff Writer, The Ringer. Every day, Claire McNear and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@JamieOGrady,Web Page,Jamie O’Grady – Medium,,"Read writing from Jamie O’Grady on Medium. Founder, Editor in Chief of @TheCauldron at Sports Illustrated http://thecauldron.si.com. Every day, Jamie O’Grady and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@mikemiccoli,Web Page,Mike Miccoli – Medium,,"Read writing from Mike Miccoli on Medium. NHL writer for The Cauldron, via Sports Illustrated. Marketing professional. Hockey player. Skier. Foodie. Every day, Mike Miccoli and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@bradcallas,Web Page,Brad Callas – Medium,,"Read writing from Brad Callas on Medium. 📍New York | @bradcallas92 |Contributor, Arc, @TheCauldron, @Cuepoint | Michigan State University '15, Detroit Native."
https://medium.com/@leod46,Web Page,Leo Driscoll – Medium,,"Read writing from Leo Driscoll on Medium. Healthly Foods Cook Weather Spotter Saluki Fan Chicago Cub Bear and Blackhawk Fan Retired. Every day, Leo Driscoll and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@ddinABQ,Web Page,Dan Dunham – Medium,,"Read writing from Dan Dunham on Medium. I'm With Them--WOMEN WILL JOYFULLY HELP HILLARY CRUSH MISOGYNIST TRUMP AND THE ENTIRE GOP. 💙💙. Every day, Dan Dunham and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@BenbyDay,Web Page,Jammer Bundul – Medium,,"Read writing from Jammer Bundul on Medium. Semi-Mild mannered Ad guyby day, #Jamrock by night, lovin' life all around. Every day, Jammer Bundul and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@ringer,Web Page,The Ringer – Medium,,"Read writing from The Ringer on Medium. Sports. Pop Culture. Tech. Every day, The Ringer and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/tag/chicago-white-sox,Web Page,Chicago White Sox – Medium,,"Read writing about Chicago White Sox. Every day, thousands of voices read, write, and share important stories on Medium about Chicago White Sox."
https://medium.com/@MediumStaff/latest,Web Page,Medium Staff – Latest,,Latest stories published by Medium Staff on Medium. Recommended reading from the staff at Medium.
https://medium.com/tag/year-in-review,Web Page,Year In Review – Medium,,"Read writing about Year In Review. Every day, thousands of voices read, write, and share important stories on Medium about Year In Review."
https://medium.com/the-mission/the-difference-between-the-greatest-and-everyone-else-d20fb1f8ce03,Web Page,The Difference Between The Greatest And… Everyone Else – The Mission,James Altucher,"At age six, she was running, cello over her head, down the performance hall where she was one of the performers that day. A janitor, figuring she must have just performed and was relieved and happy…"
https://medium.com/@MediumStaff/has-recommended,Web Page,Medium Staff – Recommends,,Stories recommended by Medium Staff on Medium. Recommended reading from the staff at Medium.
https://medium.com/@blogYeWest/christian-gault-bob-dobalina-what-justin-charity-is-getting-at-is-the-parallels-that-exist-between-c4102b9f10d1,Web Page,"Christian Gault, Bob Dobalina, what Justin Charity is getting at is the parallels that exist…",blogYe West,"Christian Gault, Bob Dobalina, what Justin Charity is getting at is the parallels that exist between the narcissism that exists between celebrity culture and American politics, and how current…"
https://medium.com/@blogYeWest,Web Page,blogYe West – Medium,,"Read writing from blogYe West on Medium. Life is the world’s greatest reality TV show. Every day, blogYe West and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/tag/music/latest,Web Page,Music – Latest posts in Medium,,"Read the latest writing about Music. Every day, thousands of voices read, write, and share important stories on Medium about Music."
https://medium.com/@garreth.dottin1,Web Page,Garreth Dottin – Medium,,"Read writing from Garreth Dottin on Medium. Data Scientist | Professional Doodler | Editor of Habits and Design | Co-Founder of GrooveOtter. Every day, Garreth Dottin and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/the-mission/the-mimic-5c5787b4f39,Web Page,The Mimic and the Maestro: How Mimics become Top Performers – The Mission,Garreth Dottin,"In the summer of 2013, Robin Thicke released his seminal album and song of the same name Blurred Lines. The industry veteran had crafted and released five previous albums, developing something of a…"
https://medium.com/@nickspreigl,Web Page,Nick Spreigl – Medium,,"Read writing from Nick Spreigl on Medium. Drummer for Island Records artist The Wind and The Wave. Every day, Nick Spreigl and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/cuepoint/23-hours-fighting-boredom-and-monotony-on-tour-ffe10225845b,Web Page,23 Hours: Fighting Boredom and Monotony on Tour – Cuepoint,Nick Spreigl,"Goodnight room
Goodnight moon
Goodnight van
Goodnight everyone on their phones
Goodnight road that’ll look the same when I wake up It’s 1:28pm and I’m sitting in the first of three rows of benches in…"
https://medium.com/@cjgghanny,Web Page,CJG Ghanny – Medium,,"Read writing from CJG Ghanny on Medium. nameless nobody. Every day, CJG Ghanny and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/tag/hip-hop/latest,Web Page,Hip Hop – Latest posts in Medium,,"Read the latest writing about Hip Hop. Every day, thousands of voices read, write, and share important stories on Medium about Hip Hop."
https://medium.com/@ohimsosure,Web Page,Michael Grant – Medium,,"Read writing from Michael Grant on Medium. english-to-english translator. Every day, Michael Grant and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/cuepoint/was-timbalands-skillful-sampling-a-cultural-crime-e756da16f095,Web Page,Was Timbaland’s Skillful Sampling a Cultural Crime? – Cuepoint,CJG Ghanny,"The next time you think about how your boss is unqualified to do his job, remember this: Timbaland, superstar producer and former architect-in-chief of American pop and R&B, can’t read sheet music…"
https://medium.com/@sdq0218,Web Page,mauludSADIQ – Medium,,"Read writing from mauludSADIQ on Medium. b-boy, old dude, Hip-Hop Investigating, music lovin’ Muslim. Every day, mauludSADIQ and thousands of other voices read, write, and share important stories on Medium."
https://blog.medium.com/the-art-and-science-of-tags-f3d0706949b0?gi=c0ff12ab5a3,Web Page,The Art and Science of Tags,elizabeth tobey,"Tags are an important part of the Medium experience. Whether publishing an original piece or replying to another writer, tags are a key way to help new readers discover your work. Every story has at…"
https://medium.com/cuepoint/the-most-bullshit-free-records-of-2016-ff5c6dac32ad,Web Page,The Most Bullshit-Free Records of 2016 – Cuepoint,Michael Grant,"2016 was the year Bullshit took on a life of its own. Bullshit was everywhere, in everything. There was some Bullshit we hated and some Bullshit we loved and some Bullshit we laughed at. There was…"
https://medium.com/the-brothers,Web Page,The Brothers – Medium,,"The Brothers will discuss any and everything, whether it’s comics, movies, or even one’s favorite falafel spot. We will show you what you already know — Black men have perspective; greater still, a VOICE."
https://medium.com/the-brothers/damn-i-miss-the-dj-ba05de0150f8,Web Page,"Damn, I Miss the DJ – The Brothers",mauludSADIQ,"What electrified and excited me about Hip-Hip, the DJ, is rarely seen or heard nowadays…and I miss it I recently rewatched the Jay Z B-Sides concert. You know, the Tidal jawn were he busted out with…"
https://medium.com/micro-chop/bell-biv-devoe-and-keith-sweat-turned-down-color-me-badds-i-wanna-sex-you-up-317e0890e469,Web Page,Bell Biv Devoe and Keith Sweat Turned Down Color Me Badd’s “I Wanna Sex You Up” – Micro-Chop,Gino Sorcinelli,"Before topping the Billboard charts with multiple hit records, Color Me Badd started out as a group of high school friends with simple shared interests. “It was all about singing, music, and trying…"
https://medium.com/@SummitNetworkTX,Web Page,The Summit Media Network – Medium,,Read writing from The Summit Media Network on Medium. The Summit Podcast Network is a platform for creative sports and entertainment content from the perspective of unique and intelligent personalities.
https://medium.com/tag/mlb/latest,Web Page,MLB – Latest posts in Medium,,"Read the latest writing about MLB. Every day, thousands of voices read, write, and share important stories on Medium about MLB."
